""
"time"," id"," long"," lat"," angle"," speed"," RSSI"," Throughput"
"121.00","13","23.758645","37.971745","38.291786","1.000000","64.86961979223408","32.43480989611704"
"121.00","2","23.764421","37.968988","138.567643","5.216981","55.0784434101579","27.539221705078955"
"121.00","3","23.763046","37.970156","120.498704","5.617784","72.57158013732162","36.28579006866081"
"121.00","4","23.771940","37.967104","277.869777","6.019630","43.32005809092597","21.660029045462984"
"121.00","5","23.760918","37.971211","118.018841","5.728514","44.93735223951716","22.46867611975858"
"121.00","6","23.774033","37.967219","260.844296","4.620600","47.42768042615621","23.713840213078107"
"121.00","7","23.760373","37.971456","117.866134","5.814712","57.56329603355007","28.781648016775033"
"121.00","8","23.759930","37.971616","109.674099","4.926181","57.64982528515638","28.82491264257819"
"121.00","9","23.773445","37.967152","259.114473","5.214637","63.65278182824766","31.82639091412383"
"122.00","1","23.766644","37.967791","283.679042","5.893475","91.9311072166651","45.96555360833255"
"122.00","10","23.773689","37.967183","260.642000","4.764503","83.75255682951938","41.87627841475969"
"122.00","11","23.774671","37.967453","207.474833","5.006775","75.16320144368888","37.58160072184444"
"122.00","12","23.774144","37.967230","260.844296","5.160043","72.31154297483066","36.15577148741533"
"122.00","13","23.758660","37.971759","38.291786","2.000000","55.17532899644118","27.587664498220594"
"122.00","2","23.764459","37.968952","138.567643","5.216981","47.31687901958403","23.658439509792014"
"122.00","3","23.763100","37.970129","120.498704","5.617784","55.793477767190325","27.896738883595162"
"122.00","4","23.771873","37.967114","277.963524","6.019630","62.83906304146123","31.419531520730615"
"122.00","5","23.760974","37.971185","119.495421","5.728514","67.1428694053182","33.5714347026591"
"122.00","6","23.773981","37.967214","260.844296","4.620600","55.55369118196441","27.776845590982205"
"122.00","7","23.760431","37.971431","117.866134","5.814712","62.40060425079557","31.200302125397783"
"122.00","8","23.759982","37.971600","109.674099","4.926181","64.20080121738658","32.10040060869329"
"122.00","9","23.773386","37.967144","259.114473","5.214637","50.944943520790304","25.472471760395152"
"123.00","1","23.766580","37.967805","283.679042","5.893475","48.594853479402424","24.297426739701212"
"123.00","10","23.773635","37.967176","259.114473","4.764503","51.86621217198382","25.93310608599191"
"123.00","11","23.774632","37.967408","213.029659","6.006775","53.615783596244505","26.80789179812225"
"123.00","12","23.774086","37.967224","260.844296","5.070136","61.320210053710376","30.66010502685519"
"123.00","13","23.758682","37.971780","38.291786","3.000000","54.30804287004058","27.15402143502029"
"123.00","2","23.764496","37.968916","138.567643","5.216981","64.67991622748292","32.33995811374146"
"123.00","3","23.763154","37.970102","120.498704","5.617784","46.06416332883279","23.032081664416395"
"123.00","4","23.771806","37.967125","280.885527","6.019630","54.15344337607819","27.076721688039093"
"123.00","5","23.761029","37.971158","119.495421","5.728514","65.3261023102088","32.6630511551044"
"123.00","6","23.773929","37.967208","260.844296","4.620600","61.28032468320601","30.640162341603006"
"123.00","7","23.760489","37.971405","117.866134","5.814712","39.183920818999525","19.591960409499762"
"123.00","8","23.760034","37.971584","109.674099","4.926181","69.25325657808877","34.62662828904438"
"123.00","9","23.773328","37.967135","256.714068","5.214637","46.2499604624287","23.124980231214348"
"124.00","1","23.766521","37.967821","287.119453","5.471497","71.17586948227721","35.587934741138604"
"124.00","10","23.773582","37.967169","259.114473","4.764503","47.62417421469399","23.812087107346994"
"124.00","11","23.774587","37.967367","220.367343","6.064158","71.91221343762139","35.956106718810695"
"124.00","12","23.774030","37.967219","260.844296","4.994256","53.30059860812609","26.65029930406304"
"124.00","13","23.758712","37.971807","39.779928","4.000000","53.109824759051016","26.554912379525508"
"124.00","2","23.764535","37.968880","137.753214","5.216981","69.30582758246855","34.652913791234276"
"124.00","3","23.763207","37.970073","123.431247","5.617784","56.3136923904744","28.1568461952372"
"124.00","4","23.771739","37.967137","280.885527","6.019630","48.64512426013084","24.32256213006542"
"124.00","5","23.761085","37.971131","119.495421","5.728514","36.28169389277052","18.14084694638526"
"124.00","6","23.773876","37.967203","260.844296","4.620600","55.78103456265254","27.890517281326268"
"124.00","7","23.760546","37.971379","117.866134","5.814712","88.42482328008731","44.212411640043655"
"124.00","8","23.760086","37.971567","110.746708","4.926181","39.69654009958059","19.848270049790294"
"124.00","9","23.773270","37.967126","256.550297","5.214637","36.600294673369646","18.300147336684823"
"125.00","1","23.766473","37.967834","287.119453","4.471497","76.67513309612923","38.337566548064615"
"125.00","10","23.773528","37.967163","259.114473","4.764503","64.82844537068524","32.41422268534262"
"125.00","11","23.774534","37.967332","229.521040","6.064158","49.01667233002969","24.50833616501485"
"125.00","12","23.773975","37.967213","260.844296","4.919524","73.63685722816936","36.81842861408468"
"125.00","13","23.758758","37.971833","52.952756","5.000000","58.15655437456417","29.078277187282087"
"125.00","2","23.764574","37.968845","137.693011","5.216981","89.55325910268874","44.77662955134437"
"125.00","3","23.763258","37.970043","124.882005","5.617784","50.21411181699496","25.10705590849748"
"125.00","4","23.771672","37.967149","280.885527","6.019630","39.89680385145489","19.948401925727445"
"125.00","5","23.761141","37.971105","119.495421","5.728514","64.42696413811176","32.21348206905588"
"125.00","6","23.773824","37.967197","260.844296","4.620600","36.11473321111038","18.05736660555519"
"125.00","7","23.760604","37.971353","117.866134","5.814712","48.01451439184268","24.007257195921337"
"125.00","8","23.760137","37.971549","112.446075","4.926181","38.91816733824058","19.45908366912029"
"125.00","9","23.773212","37.967116","256.550297","5.214637","72.64000837651358","36.32000418825679"
"126.00","1","23.766435","37.967844","287.119453","3.471497","42.0501263094412","21.0250631547206"
"126.00","10","23.773475","37.967156","259.114473","4.764503","70.8269009605234","35.4134504802617"
"126.00","11","23.774476","37.967303","236.010480","6.064158","48.8255473366952","24.4127736683476"
"126.00","12","23.773920","37.967207","260.844296","4.859739","78.14616947088152","39.07308473544076"
"126.00","13","23.758816","37.971856","62.448427","5.821716","50.442213897796535","25.221106948898267"
"126.00","2","23.764612","37.968809","137.693011","5.216981","58.52901383967012","29.26450691983506"
"126.00","3","23.763309","37.970013","124.882005","5.617784","51.353618338445656","25.676809169222828"
"126.00","4","23.771606","37.967161","281.459151","6.019630","58.85939136285204","29.42969568142602"
"126.00","5","23.761197","37.971078","119.495421","5.728514","31.133499265904494","15.566749632952247"
"126.00","6","23.773772","37.967192","260.844296","4.620600","73.61640113015577","36.80820056507788"
"126.00","7","23.760661","37.971327","117.866134","5.814712","70.11682273561036","35.05841136780518"
"126.00","8","23.760188","37.971531","112.446075","4.926181","57.8822603430889","28.94113017154445"
"126.00","9","23.773154","37.967106","256.550297","5.214637","40.14348419996776","20.07174209998388"
"127.00","1","23.766409","37.967851","287.119453","2.471497","55.42194632519219","27.71097316259609"
"127.00","10","23.773421","37.967149","259.114473","4.764503","71.6511225785178","35.8255612892589"
"127.00","11","23.774414","37.967279","244.161238","6.064158","55.744433791483694","27.87221689574185"
"127.00","12","23.773865","37.967202","260.844296","4.811912","45.63654487225743","22.818272436128712"
"127.00","13","23.758881","37.971867","77.256221","5.821716","72.10787173118396","36.05393586559198"
"127.00","2","23.764651","37.968773","137.693011","5.216981","49.214781459703396","24.6073907298517"
"127.00","3","23.763359","37.969982","126.872969","5.617784","60.80872492079379","30.404362460396896"
"127.00","4","23.771540","37.967176","284.097991","6.019630","51.31188706346407","25.655943531732035"
"127.00","5","23.761252","37.971051","119.495421","5.728514","69.06645873204997","34.53322936602498"
"127.00","6","23.773720","37.967187","260.844296","4.620600","68.7920115418522","34.3960057709261"
"127.00","7","23.760719","37.971301","117.986783","5.814712","71.0468521846773","35.52342609233865"
"127.00","8","23.760240","37.971513","112.446075","4.926181","65.02354531553995","32.511772657769974"
"127.00","9","23.773095","37.967099","259.738880","5.214637","74.95545950334859","37.477729751674296"
"128.00","1","23.766371","37.967862","287.203601","3.471497","52.920226578997685","26.46011328949884"
"128.00","10","23.773368","37.967142","258.546764","4.764503","61.09763260097287","30.548816300486436"
"128.00","11","23.774350","37.967260","247.327997","6.064158","57.943715342055086","28.971857671027543"
"128.00","12","23.773812","37.967196","260.844296","4.773649","82.81265298785675","41.406326493928375"
"128.00","13","23.758947","37.971865","91.161758","5.821716","71.4629077908904","35.7314538954452"
"128.00","2","23.764690","37.968738","137.693011","5.216981","59.87848519191878","29.93924259595939"
"128.00","3","23.763403","37.969945","134.875560","5.617784","75.80968789150928","37.90484394575464"
"128.00","4","23.771474","37.967191","284.097991","6.019630","80.41208570991655","40.20604285495828"
"128.00","5","23.761308","37.971024","119.495421","5.728514","41.82296215056314","20.91148107528157"
"128.00","6","23.773668","37.967181","260.006062","4.620600","69.52739692815184","34.76369846407592"
"128.00","7","23.760776","37.971275","118.018841","5.814712","58.516036772803986","29.25801838640199"
"128.00","8","23.760290","37.971494","113.360318","4.926181","79.55409510334718","39.77704755167359"
"128.00","9","23.773036","37.967094","261.427265","5.214637","57.21766147989944","28.60883073994972"
"129.00","1","23.766324","37.967876","288.670659","4.471497","51.423804007756516","25.711902003878258"
"129.00","10","23.773315","37.967133","256.550297","4.764503","78.60220368591646","39.30110184295823"
"129.00","11","23.774282","37.967248","256.747542","6.064158","80.57457233972953","40.287286169864764"
"129.00","12","23.773758","37.967190","260.844296","4.743039","74.4147348634425","37.20736743172125"
"129.00","13","23.759012","37.971856","98.560890","5.821716","65.12768618524017","32.56384309262008"
"129.00","2","23.764728","37.968702","137.693011","5.216981","46.723066357719816","23.361533178859908"
"129.00","3","23.763447","37.969908","134.875560","5.617784","47.15490237834491","23.577451189172454"
"129.00","4","23.771408","37.967205","284.097991","6.019630","51.29216574796702","25.64608287398351"
"129.00","5","23.761364","37.970997","119.771194","5.728514","61.09103554741943","30.545517773709715"
"129.00","6","23.773616","37.967174","259.114473","4.620600","78.18375669654151","39.091878348270754"
"129.00","7","23.760834","37.971249","118.018841","5.814712","36.945363139670974","18.472681569835487"
"129.00","8","23.760339","37.971472","117.866134","4.926181","76.78445371995704","38.39222685997852"
"129.00","9","23.772977","37.967088","261.427265","5.214637","83.9564189980425","41.97820949902125"
"130.00","1","23.766267","37.967896","292.512760","5.471497","54.24627940350704","27.12313970175352"
"130.00","10","23.773262","37.967124","256.550297","4.764503","47.06995633138469","23.534978165692348"
"130.00","11","23.774215","37.967238","257.283266","6.064158","71.37838031414417","35.68919015707208"
"130.00","12","23.773705","37.967185","260.844296","4.718551","38.40713911807549","19.203569559037746"
"130.00","13","23.759075","37.971842","104.834627","5.821716","63.395715142146294","31.697857571073147"
"130.00","14","23.758638","37.971738","38.291786","0.000000","48.870435110190925","24.435217555095463"
"130.00","2","23.764767","37.968666","137.693011","5.216981","57.40529325121107","28.702646625605535"
"130.00","3","23.763491","37.969872","134.875560","5.617784","57.37685523463835","28.688427617319174"
"130.00","4","23.771342","37.967220","284.067863","6.019630","67.52554089526944","33.76277044763472"
"130.00","5","23.761419","37.970970","120.142714","5.728514","38.742306504031774","19.371153252015887"
"130.00","6","23.773564","37.967167","259.114473","4.620600","55.67015076370423","27.835075381852118"
"130.00","7","23.760891","37.971223","118.018841","5.814712","83.92723650458532","41.96361825229266"
"130.00","8","23.760388","37.971450","117.866134","4.926181","74.09499718643306","37.04749859321653"
"130.00","9","23.772918","37.967082","261.427265","5.214637","42.62710658008231","21.313553290041156"
"131.00","1","23.766206","37.967918","292.729025","5.893475","49.125320409280334","24.56266020464017"
"131.00","10","23.773209","37.967115","256.550297","4.764503","45.91504449523091","22.95752224761545"
"131.00","11","23.774146","37.967231","260.844296","6.064158","48.328113249707535","24.164056624853764"
"131.00","12","23.773652","37.967178","259.512429","4.698961","65.55939553254167","32.779697766270836"
"131.00","13","23.759138","37.971825","106.824175","5.821716","51.3616448336921","25.68082241684605"
"131.00","14","23.758645","37.971745","38.291786","1.000000","63.34840565057144","31.674202825285718"
"131.00","2","23.764805","37.968631","137.693011","5.216981","29.681101688668246","14.840550844334123"
"131.00","3","23.763535","37.969835","135.412852","5.617784","62.92055401445129","31.460277007225645"
"131.00","4","23.771276","37.967234","283.401397","6.019630","34.53833924762328","17.26916962381164"
"131.00","5","23.761474","37.970943","120.142714","5.728514","53.850626522188136","26.92531326109407"
"131.00","6","23.773512","37.967161","259.114473","4.620600","78.66339771574434","39.33169885787217"
"131.00","7","23.760948","37.971197","118.818393","5.814712","54.71019427540336","27.355097137701684"
"131.00","8","23.760437","37.971428","117.866134","4.926181","64.1319966334534","32.0659983167267"
"131.00","9","23.772859","37.967078","262.356034","5.214637","64.67483343498216","32.33741671749108"
"132.00","1","23.766145","37.967940","292.718152","5.893475","46.30890605141376","23.15445302570688"
"132.00","10","23.773155","37.967107","256.550297","4.764503","70.47219529895418","35.23609764947709"
"132.00","11","23.774078","37.967224","260.844296","6.064158","39.99711890250824","19.99855945125412"
"132.00","12","23.773599","37.967172","259.114473","4.683289","70.25778690708802","35.12889345354401"
"132.00","13","23.759201","37.971808","106.824175","5.821716","80.82901813833314","40.41450906916657"
"132.00","14","23.758660","37.971759","38.291786","2.000000","53.0534425223179","26.52672126115895"
"132.00","2","23.764844","37.968595","137.693011","5.216981","61.807646936233816","30.903823468116908"
"132.00","3","23.763575","37.969795","138.830609","5.617784","46.876726675251184","23.438363337625592"
"132.00","4","23.771210","37.967248","283.401397","6.019630","70.22539794196109","35.112698970980546"
"132.00","5","23.761530","37.970916","120.142714","5.728514","62.52019128205674","31.26009564102837"
"132.00","6","23.773460","37.967154","259.114473","4.620600","54.87295608035323","27.436478040176613"
"132.00","7","23.761005","37.971170","119.495421","5.814712","47.14075854545386","23.57037927272693"
"132.00","8","23.760485","37.971406","117.866134","4.926181","69.70997007245245","34.854985036226225"
"132.00","9","23.772800","37.967073","263.265631","5.214637","64.9246764144314","32.4623382072157"
"133.00","1","23.766084","37.967962","292.713463","5.893475","41.691742539234596","20.845871269617295"
"133.00","10","23.773102","37.967100","259.144117","4.764503","59.962421794800164","29.981210897400082"
"133.00","11","23.774009","37.967216","260.844296","6.064158","68.2041760039915","34.10208800199575"
"133.00","12","23.773547","37.967165","259.114473","4.670751","46.488098700310175","23.244049350155088"
"133.00","13","23.759264","37.971792","106.824175","5.821716","71.04876710094747","35.524383550473736"
"133.00","14","23.758682","37.971780","38.291786","3.000000","68.96521819140212","34.48260909570106"
"133.00","2","23.764885","37.968561","135.157413","5.216981","56.70537008655778","28.35268504327889"
"133.00","3","23.763616","37.969756","138.830609","5.617784","54.07185417516982","27.03592708758491"
"133.00","4","23.771144","37.967263","283.401397","6.019630","47.959879035428834","23.979939517714413"
"133.00","5","23.761585","37.970889","120.142714","5.728514","59.91632569458036","29.95816284729018"
"133.00","6","23.773409","37.967147","259.114473","4.620600","54.438425021623004","27.219212510811502"
"133.00","7","23.761061","37.971143","119.495421","5.814712","63.59938554708924","31.79969277354462"
"133.00","8","23.760534","37.971384","117.866134","4.926181","59.9798861715138","29.9899430857569"
"133.00","9","23.772741","37.967069","263.265631","5.214637","62.886090809361015","31.443045404680507"
"134.00","1","23.766023","37.967984","292.713463","5.893475","62.40034730443164","31.20017365221582"
"134.00","10","23.773048","37.967095","261.427265","4.764503","64.88836607748712","32.44418303874356"
"134.00","11","23.773941","37.967209","260.844296","6.064158","59.030756549280106","29.515378274640053"
"134.00","12","23.773495","37.967158","259.114473","4.660721","39.395268521659304","19.697634260829652"
"134.00","13","23.759327","37.971775","106.824175","5.821716","36.76082597390638","18.38041298695319"
"134.00","14","23.758712","37.971807","39.779928","4.000000","65.90887096251492","32.95443548125746"
"134.00","2","23.764926","37.968527","133.464413","5.216981","57.290628721253796","28.645314360626898"
"134.00","3","23.763656","37.969717","138.834412","5.617784","75.69232494827634","37.84616247413817"
"134.00","4","23.771078","37.967277","283.401397","6.019630","62.23823030487614","31.11911515243807"
"134.00","5","23.761641","37.970861","120.142714","5.728514","45.518284346795625","22.759142173397812"
"134.00","6","23.773357","37.967140","258.046863","4.620600","39.860300999372924","19.930150499686462"
"134.00","7","23.761118","37.971116","119.495421","5.814712","52.712337112541405","26.356168556270703"
"134.00","8","23.760583","37.971362","117.866134","4.926181","55.6881974939603","27.84409874698015"
"134.00","9","23.772682","37.967065","263.265631","5.214637","66.12740935225705","33.06370467612852"
"135.00","1","23.765962","37.968006","292.713463","5.893475","75.6821533909334","37.8410766954667"
"135.00","10","23.772994","37.967090","261.427265","4.764503","57.52660384030605","28.763301920153026"
"135.00","11","23.773873","37.967202","260.844296","6.064158","51.072073875506454","25.536036937753227"
"135.00","12","23.773442","37.967152","259.114473","4.652696","67.12206438719441","33.56103219359721"
"135.00","13","23.759389","37.971758","106.824175","5.821716","52.54875729804537","26.274378649022687"
"135.00","14","23.758758","37.971833","52.952756","5.000000","60.89475692575133","30.44737846287567"
"135.00","2","23.764968","37.968494","133.464413","5.216981","75.45473009990204","37.72736504995102"
"135.00","3","23.763697","37.969678","138.846030","5.617784","46.45115640328288","23.225578201641436"
"135.00","4","23.771011","37.967291","283.401397","6.019630","44.44011881570112","22.22005940785056"
"135.00","5","23.761696","37.970834","120.142714","5.728514","56.456803501576935","28.228401750788468"
"135.00","6","23.773305","37.967131","256.550297","4.620600","59.59590335567858","29.797951677839293"
"135.00","7","23.761174","37.971088","119.495421","5.814712","64.12923358045803","32.06461679022902"
"135.00","8","23.760632","37.971341","117.866134","4.926181","57.45240971264731","28.72620485632366"
"135.00","9","23.772623","37.967065","268.071076","5.214637","60.774666229115184","30.387333114557592"
"136.00","1","23.765901","37.968029","294.435170","5.893475","75.38923634127332","37.69461817063666"
"136.00","10","23.772941","37.967085","261.427265","4.764503","36.6299482976415","18.31497414882075"
"136.00","11","23.773804","37.967195","260.844296","6.064158","55.25187292140695","27.625936460703475"
"136.00","12","23.773390","37.967145","259.114473","4.646277","76.87602564799948","38.43801282399974"
"136.00","13","23.759452","37.971742","106.914749","5.821716","41.34789523014892","20.67394761507446"
"136.00","14","23.758818","37.971857","63.197528","6.000000","50.77234487729574","25.38617243864787"
"136.00","2","23.765010","37.968461","133.464413","5.216981","65.22496363963621","32.61248181981811"
"136.00","3","23.763738","37.969639","138.846030","5.617784","62.6872172873337","31.343608643666855"
"136.00","4","23.770945","37.967305","283.401397","6.019630","74.75966906053085","37.37983453026543"
"136.00","5","23.761751","37.970807","120.142714","5.728514","55.32173421294389","27.66086710647194"
"136.00","6","23.773254","37.967123","256.550297","4.620600","57.846035884574874","28.923017942287437"
"136.00","7","23.761231","37.971061","119.495421","5.814712","66.62910934743451","33.314554673717254"
"136.00","8","23.760680","37.971319","117.868408","4.926181","67.74497384717603","33.87248692358801"
"136.00","9","23.772563","37.967065","268.874545","5.214637","53.9914592455427","26.99572962277135"
"137.00","1","23.765844","37.968057","300.087376","5.893475","65.7524922823043","32.87624614115215"
"137.00","10","23.772887","37.967079","261.469942","4.764503","50.84655664341735","25.423278321708676"
"137.00","11","23.773736","37.967188","260.844296","6.064158","58.84513787749553","29.42256893874777"
"137.00","12","23.773338","37.967137","257.196452","4.641142","35.2208623251522","17.6104311625761"
"137.00","13","23.759515","37.971725","107.072269","5.821716","64.90340169569313","32.45170084784657"
"137.00","14","23.758888","37.971867","78.465120","6.243394","64.86032418008507","32.430162090042536"
"137.00","2","23.765052","37.968427","133.464413","5.216981","35.10110564030792","17.55055282015396"
"137.00","3","23.763778","37.969600","138.846030","5.617784","63.72892633991984","31.86446316995992"
"137.00","4","23.770879","37.967319","283.401397","6.019630","51.28826381851747","25.644131909258736"
"137.00","5","23.761807","37.970780","120.142714","5.728514","46.825329541570646","23.412664770785323"
"137.00","6","23.773202","37.967114","256.550297","4.620600","67.99775450658663","33.998877253293315"
"137.00","7","23.761288","37.971034","119.495421","5.814712","69.36836840955824","34.68418420477912"
"137.00","8","23.760729","37.971297","118.018841","4.926181","64.43394332105656","32.21697166052828"
"137.00","9","23.772504","37.967066","268.874545","5.214637","57.001088517591405","28.500544258795703"
"138.00","1","23.765787","37.968085","300.087376","5.893475","37.69319244221472","18.84659622110736"
"138.00","10","23.772833","37.967076","263.221735","4.764503","78.3967808674578","39.1983904337289"
"138.00","11","23.773667","37.967180","259.988686","6.064158","59.63502169171325","29.817510845856624"
"138.00","12","23.773287","37.967128","256.550297","4.637033","99.5819083937848","49.7909541968924"
"138.00","13","23.759578","37.971708","107.072269","5.821716","40.27062974838482","20.13531487419241"
"138.00","14","23.758958","37.971863","94.195057","6.243394","72.5993830964624","36.2996915482312"
"138.00","2","23.765095","37.968395","131.843729","5.216981","84.38095870634395","42.19047935317198"
"138.00","3","23.763819","37.969561","138.567643","5.617784","63.18928642183703","31.594643210918516"
"138.00","4","23.770813","37.967333","283.356265","6.019630","63.15511468811337","31.577557344056686"
"138.00","5","23.761862","37.970752","120.142714","5.728514","78.75636451149944","39.37818225574972"
"138.00","6","23.773151","37.967106","256.550297","4.620600","72.84883867586699","36.42441933793349"
"138.00","7","23.761344","37.971007","119.509433","5.814712","65.73790515489108","32.86895257744554"
"138.00","8","23.760778","37.971275","118.018841","4.926181","64.79510314640345","32.397551573201724"
"138.00","9","23.772445","37.967066","268.874545","5.214637","72.15944324072709","36.07972162036354"
"139.00","1","23.765731","37.968113","300.663163","5.893475","54.521886229936655","27.260943114968327"
"139.00","10","23.772779","37.967072","263.265631","4.764503","65.84206950074336","32.92103475037168"
"139.00","11","23.773599","37.967172","259.114473","6.064158","50.77950735699831","25.389753678499154"
"139.00","12","23.773235","37.967120","256.550297","4.633746","47.36131462967218","23.68065731483609"
"139.00","13","23.759641","37.971692","105.698069","5.821716","53.973969162106364","26.986984581053186"
"139.00","14","23.759028","37.971853","98.560890","6.243394","46.557283354834176","23.27864167741709"
"139.00","2","23.765139","37.968363","130.726851","5.216981","71.62778336160294","35.81389168080147"
"139.00","3","23.763860","37.969522","138.567643","5.617784","43.96652505153812","21.98326252576906"
"139.00","4","23.770747","37.967347","283.056605","6.019630","55.30663029392391","27.653315146961955"
"139.00","5","23.761917","37.970725","120.142714","5.728514","65.30890407688639","32.654452038443196"
"139.00","6","23.773099","37.967100","259.393153","4.620600","77.18076483779424","38.59038241889712"
"139.00","7","23.761400","37.970979","120.142714","5.814712","51.85634059912731","25.928170299563654"
"139.00","8","23.760826","37.971253","118.018841","4.926181","53.80703171192291","26.903515855961455"
"139.00","9","23.772386","37.967068","270.054937","5.214637","54.71990452550348","27.35995226275174"
"140.00","1","23.765676","37.968144","303.702246","5.893475","67.34730700388302","33.67365350194151"
"140.00","10","23.772725","37.967068","263.265631","4.764503","65.226287796358","32.613143898179"
"140.00","11","23.773531","37.967163","259.114473","6.064158","60.201144196390395","30.100572098195197"
"140.00","12","23.773184","37.967111","256.550297","4.631117","50.89250242446195","25.446251212230976"
"140.00","13","23.759704","37.971676","105.698069","5.821716","53.85952868762884","26.92976434381442"
"140.00","14","23.759095","37.971836","106.824175","6.243394","70.30462958166899","35.152314790834495"
"140.00","15","23.774532","37.967331","229.707852","0.000000","61.08334870710497","30.541674353552484"
"140.00","2","23.765182","37.968332","130.726851","5.216981","69.97950821754497","34.98975410877249"
"140.00","3","23.763901","37.969483","138.567643","5.617784","56.58438036959529","28.29219018479764"
"140.00","4","23.770681","37.967361","283.056605","6.019630","63.93391104641546","31.96695552320773"
"140.00","5","23.761973","37.970698","120.142714","5.728514","60.028352433100395","30.014176216550194"
"140.00","6","23.773047","37.967095","261.427265","4.620600","58.10862647808872","29.05431323904436"
"140.00","7","23.761457","37.970952","120.142714","5.814712","67.96267278677223","33.981336393386115"
"140.00","8","23.760875","37.971231","118.018841","4.926181","56.67496893269157","28.337484466345785"
"140.00","9","23.772326","37.967069","270.257425","5.214637","52.78681871891153","26.393409359455767"
"141.00","1","23.765621","37.968174","303.702246","5.893475","70.74794852164916","35.37397426082458"
"141.00","10","23.772671","37.967065","263.346884","4.764503","58.18731360998595","29.093656804992975"
"141.00","11","23.773463","37.967154","259.114473","6.064158","67.49428052664592","33.74714026332296"
"141.00","12","23.773132","37.967103","256.550563","4.629014","51.444796342098016","25.722398171049008"
"141.00","13","23.759767","37.971661","105.698069","5.821716","57.732847825692176","28.866423912846088"
"141.00","14","23.759163","37.971818","106.824175","6.243394","62.034438216343865","31.017219108171936"
"141.00","15","23.774522","37.967326","230.554332","1.000000","52.75090644619369","26.37545322309684"
"141.00","2","23.765226","37.968300","130.726851","5.216981","46.99141763523409","23.495708817617047"
"141.00","3","23.763942","37.969445","138.567643","5.617784","58.67181058964108","29.33590529482054"
"141.00","4","23.770614","37.967375","283.056605","6.019630","59.01721536145157","29.508607680725785"
"141.00","5","23.762028","37.970671","120.142714","5.728514","50.91099360031487","25.455496800157434"
"141.00","6","23.772995","37.967090","261.427265","4.620600","93.3528758155251","46.67643790776255"
"141.00","7","23.761513","37.970924","120.142714","5.814712","42.2487811757497","21.12439058787485"
"141.00","8","23.760924","37.971209","118.078949","4.926181","49.413666945731435","24.706833472865718"
"141.00","9","23.772267","37.967071","270.257425","5.214637","40.26012912416216","20.13006456208108"
"142.00","1","23.765567","37.968205","303.702246","5.893475","48.08997138922023","24.044985694610112"
"142.00","10","23.772617","37.967065","268.692010","4.764503","57.17055826793746","28.58527913396873"
"142.00","11","23.773395","37.967146","259.114473","6.064158","86.2963450391313","43.14817251956565"
"142.00","12","23.773080","37.967098","261.064378","4.627331","74.40532808500132","37.20266404250066"
"142.00","13","23.759830","37.971645","105.698069","5.821716","36.53506044500298","18.26753022250149"
"142.00","14","23.759230","37.971801","106.824175","6.243394","48.6666249847863","24.33331249239315"
"142.00","15","23.774503","37.967316","233.076683","2.000000","51.372620516016","25.686310258007996"
"142.00","2","23.765270","37.968268","130.726851","5.216981","58.700270690339025","29.35013534516951"
"142.00","3","23.763982","37.969406","138.567643","5.617784","82.01417792993699","41.007088964968496"
"142.00","4","23.770548","37.967388","283.056605","6.019630","57.97413991337397","28.987069956686984"
"142.00","5","23.762083","37.970643","121.113541","5.728514","48.34989520495047","24.174947602475235"
"142.00","6","23.772943","37.967085","261.427265","4.620600","66.60973098505798","33.30486549252899"
"142.00","7","23.761569","37.970897","120.142714","5.814712","67.33931422574713","33.669657112873566"
"142.00","8","23.760972","37.971186","119.495421","4.926181","62.64605815745234","31.32302907872617"
"142.00","9","23.772208","37.967076","274.182454","5.214637","45.74464008653306","22.87232004326653"
"143.00","1","23.765512","37.968236","303.702246","5.893475","66.10467239470245","33.052336197351224"
"143.00","10","23.772562","37.967065","268.874545","4.764503","70.13412068873963","35.067060344369814"
"143.00","11","23.773327","37.967135","256.689104","6.064158","72.74482539403476","36.37241269701738"
"143.00","12","23.773027","37.967093","261.427265","4.625985","59.427877389016345","29.713938694508172"
"143.00","13","23.759893","37.971628","107.809203","5.821716","49.05547749797558","24.52773874898779"
"143.00","14","23.759297","37.971783","106.824175","6.243394","61.331931003836296","30.665965501918148"
"143.00","15","23.774474","37.967302","236.010480","3.000000","79.44362889048163","39.72181444524082"
"143.00","2","23.765315","37.968238","128.486647","5.216981","51.651694803210994","25.825847401605497"
"143.00","3","23.764023","37.969367","138.567643","5.617784","50.51257747685265","25.256288738426324"
"143.00","4","23.770482","37.967402","282.291926","6.019630","51.954091305639786","25.977045652819893"
"143.00","5","23.762138","37.970615","121.237956","5.728514","59.73389489389879","29.866947446949396"
"143.00","6","23.772890","37.967080","261.427265","4.620600","61.06936980656813","30.534684903284063"
"143.00","7","23.761625","37.970869","120.142714","5.814712","66.38337616970293","33.191688084851464"
"143.00","8","23.761020","37.971163","119.495421","4.926181","84.31836587865374","42.15918293932687"
"143.00","9","23.772149","37.967081","274.787469","5.214637","62.889793968990034","31.444896984495017"
"144.00","1","23.765459","37.968268","306.348126","5.893475","56.48252802602697","28.241264013013485"
"144.00","10","23.772508","37.967066","268.874545","4.764503","43.17264947007598","21.58632473503799"
"144.00","11","23.773260","37.967124","256.550297","6.064158","64.07277625278181","32.036388126390904"
"144.00","12","23.772975","37.967088","261.427265","4.624908","58.500596722280534","29.250298361140267"
